Genes log2FoldChange
LOC100129940 2.55325191604796
c(\ZNF720\, \LOC107983990\) 1.88836934817916
SVIL 2.45994739082952
TRIM33 1.5340226760795
LRP10 2.6298988696345
PELI1 1.95151558199352
ZNF655 1.54885684477812
MRPL21 1.77273670467657
UAP1L1 2.9953267152099
FBXL22 2.11698014781925
ZNF786 1.46522959547647
ZNF517 1.9125147874228
ZNF675 2.60182595903723
SLC22A5 2.61657149497075
DACT3 1.34132058760634
ZNF860 4.74834142982588
HTT 1.34367037483234
C5AR1 1.1984877477164
DIO3 3.99057164685535
CYP2B6 -4.60858769070986
HIST1H3D 4.5871207612292
DCHS2 2.96734967486243
VEPH1 5.15423625560843
GGT3P 1.74594191651342
IPP 1.50785093924457
OGDHL -1.6654127383969
HNRNPAB 1.60929392489332
STMN3 3.82078776707944
PDGFA 4.14092231553217
COL13A1 3.043637252785
SPN 1.7120313021258
ZNF695 6.1626444458652
PCDHB11 3.9756481940868
ZNF628 1.68043374345115
ZNF665 2.85354619877662
SLC28A3 4.76142476875702
MYO5A 2.18244512074858
C5orf56 2.08290302563334
ATG7 2.03338642333827
SIPA1L1 1.34124038245192
TTC30A 2.36786787865723
SSPO 2.75135955157574
RAB40C 1.71426896987325
PIGN 1.36641036573793
COL4A6 2.23552423635812
ZNF624 2.36442297292259
HOXA4 1.31240691166336
ENTPD6 2.42828896103891
DMBX1 9.21600204093966
ENPP1 -2.69464217569504
CCDC154 2.7571238586491
FAR1 3.28062307728379
C5orf42 2.37197944039134
ZNF841 2.50171740517124
MFAP5 2.26240958598131
ZNF615 1.53578913331147
CXorf40A 1.32503931102387
CDC42SE1 2.69651033256246
ZNF433 1.61234462316549
DNAH10 3.34191859862607
SPTAN1 2.07535434575007
NMB 4.16543606324901
PARVA 1.50412044056748
RPE 1.71853226425464
ZNF460 1.04575270204751
PHF2 1.48252846668616
c(\RPS26\, \LOC101929876\) 1.19147339207319
PSAP 1.013286710459
S100A10 2.90885104878986
CFAP43 3.24308159087629
LHFPL5 1.9658741809161
RPL37A 1.88886052352533
HOXC6 6.54913490005152
MCMBP 1.37137666258091
EME2 1.02083225533816
ZNF81 1.98659846013536
TAF13 1.07822439906253
ZNF780A 1.53210697523156
ATAD3A 1.13255957389911
FAM118B 1.3675323767313
ZNF461 2.31973983015084
CCDC180 1.68625333096828
SLC9A8 1.41294558923846
OCLN 2.01940875989108
HIST4H4 3.02931895315421
CYP2A13 -5.91790355292894
SLC22A20 3.79081580508316
c(\FAM212B\, \LOC101928718\) 3.00799705974373
ZNF44 1.03319765315455
GPAA1 1.85086834375615
SGTB 1.59591445262976
FAM49A 1.17382363106
MYO1C 2.44284848491389
MDS2 3.17980057743156
NKIRAS1 -1.0328762485033
KIF13B 2.62800533216894
HIST1H2BK 2.13852672014037
TEAD4 3.82851071032445
HRNR 2.69150560211332
ZNF677 1.74859041161587
ERO1A 1.79463596110768
ZNF823 1.65253148875978
ZNF311 2.12981392578316
ZNF347 2.22427480062603
FCHSD1 3.35260177240975
ZNF71 3.05507145764875
S100A6 5.86148376057894
RPL12 1.77126291570172
DNM3 2.69607665361997
ZNF121 2.15762525439248
MPZL1 3.29547783928471
AKAP17A 1.63064879416753
GOLGA6L9 2.39644411197646
LEKR1 1.22739258382872
C1orf122 1.44649547700163
SNHG12 2.8391488351137
KEL 4.07618237507876
NOL8 1.84545438370352
IRAK4 1.57378340444391
CCDC151 1.29910803254198
MRPL42 1.35152020958289
ENTPD7 1.02590780606576
FCGR1B 2.41851076083993
ZNF335 1.96348760874814
ZNF560 7.61514954603416
RPS4X 2.24985915544216
ZNF273 3.24974546525958
ZNF84 2.25365091650818
MAK16 1.34403044792368
AVPR1B 5.94763482396099
SIRPA 1.91749226060318
GRK6 -1.14958758298561
PRIM1 1.68651891973946
c(\NPIPB4\, \LOC613037\) 2.01093234085942
AKR1B10 3.30511944300957
SULT1C4 4.91822922520542
CYP2A7 -5.9613323202861
ZBTB14 1.16860145607009
CD2AP 1.92485383088441
NUP62CL 2.7426545471779
SFI1 2.96330105599426
ZNF649 1.33748903877505
ADH4 -5.45821561622932
ZNF248 1.90202367058746
TOR4A 3.522399407325
LPAR1 2.3967270133334
MB 1.6918625327429
HIBCH -1.17425146689301
ZNF544 2.02761258007056
TMEM229B 2.42971703429782
ZNF876P 1.63244957283477
NPIPB6 1.92352096909152
MIER1 1.0174166070943
SVIP 1.65408043926093
ZNF251 2.25181130129154
TFDP1 1.66834488547291
ZNF607 3.10874947912367
ZNF334 1.682759325735
HSD17B11 1.22289464706844
SZT2 1.39682169545445
SULT1C2 4.49199692839786
ZXDA 1.05326200692579
RPS6KL1 2.19524277970737
CACNA1E 5.04227097529165
QRICH1 1.19846017551625
AFDN-AS1 2.08917374962038
CSF2RA 3.25791076460957
DDX42 1.82810181752422
RPL23A 2.09260684225337
UBL5 1.16514966248427
HELZ 1.34834846541078
TMEM116 1.29037709763189
c(\UCKL1\, \MIR1914\) 1.62131117672955
CARD11 4.38347213022549
ZNF485 2.60239630335917
PEG3 -1.4606636807917
SDAD1 1.35467826348611
ZKSCAN8 1.94027501595927
FAM109A 1.88302957729875
HYLS1 1.04144212248837
MYL4 1.88497095045278
ZNF813 2.33990470304338
HOXC4 5.25904625562976
PIM3 1.15319723715989
ASNA1 2.18231224244139
ASPH 1.40686979064091
WWP2 1.8681378585455
GFPT1 1.55792553202214
UVRAG 1.2937789438053
ZNF26 2.04614206374952
ITSN2 1.40090347703973
MGEA5 1.17418778286506
MT1F -2.67808586664907
ZNF69 1.78327171103477
TXNRD1 2.02623748202088
NRARP 3.943108016891
KRTAP4-1 8.46673130635086
ZNF568 1.2298399722841
ZNF480 1.99261974692782
ZNF587 2.44774113367741
TPM2 3.572836025586
FLVCR1-AS1 1.55418174959094
ZNF808 2.0250019288534
B3GNT6 6.46379752372371
YTHDF2 1.01990037325656
NBR2 1.14542295482467
TMA16 1.60574423828805
ATL1 2.87945243790272
CNGA1 -2.63198579425755
MAFK 1.58497607544032
ZNF43 3.65272404448325
GPN1 1.96923577006362
C2CD4A 5.55728441627589
ZNF28 3.02106142678488
ITGBL1 2.21457629970203
ZNF627 1.96492379140332
KCNRG 2.47399028512503
WDHD1 3.75935662570774
ZNF789 2.10967215941407
CTNND1 1.78480286024102
DDX39B 1.8780306054128
SLC34A3 4.67588796888247
ARC 2.43853765889051
TLK1 1.13482907984876
LRBA 1.72913822983038
C3orf35 1.85304704361013
ZNF536 4.72914752998152
MMP17 1.96891374083328
BAZ1A 1.80379948805231
AKR1C4 -3.31330557554418
COPS8 1.75675955426583
MDM4 2.43801170638751
RYR2 4.41388166761105
ZNF534 2.29192145896033
KLHL9 1.51288850825067
FAM3D 5.54568875709592
NCOA6 2.15907763383681
STK39 4.74697091292571
TAT -3.9884432478388
C6orf89 1.3268029352053
LPA -2.93484749623266
FAM19A2 1.75844188687288
TTC37 1.4325497907008
PAPSS2 -1.2901333989064
SLC9A6 1.4668525093076
ND6 -1.87746064606134
IPO9 1.97713528739959
CEP290 2.28638872339316
SSBP3-AS1 2.04212948258648
GLMP 1.54674437034
FAM179B 1.5028775121685
DLL1 1.18077961223514
ANKRD13B 4.14913001614607
ECI2 -1.3054943392347
UNC13B 1.2979721352945
C19orf45 3.24635276109648
CYTB -1.15025571543393
LDB1 2.4606589518153
PPP1R14C 8.82988739098601
SMOC1 -2.58446356050249
MSRB1 -1.14182324060894
ZNF652 1.25247034954717
SMURF1 2.28377817415595
GPATCH3 1.00394593240681
CDC42BPB 1.51217231105167
PLXNB3 5.36856836047664
OXCT2 1.38063953603357
RPL10A 2.08677526166907
COLGALT2 6.22595972007302
EPS8L3 8.57529170643153
EGFL6 5.61128329486813
APCDD1L 8.18807483413528
RCSD1 1.5455741376848
RASSF9 3.08940871423466
ZNF830 1.60077565740645
GRIN3A 1.79642511330176
ND5 -1.58157822461718
CNOT7 1.27567617400506
TMEM184B 2.97011821671672
SCAMP5 3.95973133258162
ZNF521 1.84961290162393
LRIG2 2.06580588183582
PAX9 4.34829365706987
FOXJ3 1.64451558948838
ZNF358 1.0502422136108
SFT2D1 1.96696976964996
GRM3 3.43754220907789
INPP5F 2.58163708303519
ARHGAP11A 3.5454279043697
SUCNR1 4.18220365038284
HMGN2 1.05636555123688
SELENOM 3.23044531437275
GJC2 3.25937605362454
DENND4B 2.46267371071282
RYR3 1.56170485858809
KTI12 1.50358360551314
SELENOT 1.02749923735677
ARHGEF15 1.12506886226287
TOX 3.88770282971419
CES1 -3.61236893927967
CD3E 2.07284539044311
RUSC2 2.24898899162677
FICD 1.46655798029826
R3HDM4 2.25157851928238
TSEN15 2.05665075005078
RUNDC1 2.58748374765533
CCDC152 -2.77166156873667
TYW1 1.04363238277029
DCAF12 1.35272017374129
SFMBT2 1.77164455044445
ASB12 2.81850889358073
ITPRIPL1 2.40449839199952
SMC5 1.02136700621257
SHISA4 2.5899272864925
CAPZA2 1.55242610003046
ATP6 -1.01652146781552
TOP1 1.39768405101793
PRC1 5.34245726317686
BHLHB9 1.54048655446024
MAP3K3 1.57556860135329
L1CAM 2.97256847996189
SREBF2 1.32037303565006
POU3F3 9.10530162306929
RASGEF1A 5.68379928629898
RPL39 1.86056304845977
DZIP3 2.19822475407527
KIAA0753 2.97779415299609
APRT 1.37294348235425
GPRASP1 1.470438437934
TBKBP1 2.35880166072316
MAGEE1 3.07233244102706
CCDC167 1.26327413562482
ZFP2 2.13710472137734
L3MBTL3 1.47109849259128
DMD -1.47046405493491
MFAP3L -3.00302184510184
SMG5 2.37862145365932
KIF1BP 1.68507872093006
TGM2 1.71536954690351
ARMCX6 2.82565933745908
SNORA21 2.51262384925024
SNORD18C 1.32931567829015
SNORD36A 2.50977948458771
SNORD104 1.8911077886512
SNORA52 2.64317395329412
SNORD35A 3.08266517041732
SNORA63 1.90339393855896
SNORD118 2.47971162777556
SNORD35B 2.10168791541937
SNORA33 2.02586718647236
SNORD14E 1.44768752583654
SNORA65 1.93942225866027
SNORD14B 2.29500656157157
SNORD32A 2.6940403777957
SNORD52 2.48949852228279
SNORA5C 2.95228432165115
SNORD48 2.04216611456312
SNORD38A 2.52230681052372
RN7SK 2.2447167086912
SNORD14C 1.50656504110099
RNU6-8 1.65168651607908
SNORA62 1.62807013886749
SNORD34 2.54125421890785
ZNF525 2.88898656886641
INF2 1.61281874851529
FAM83H-AS1 6.28853238888622
GP1BB 3.53679532710773
LINC00501 3.82832789772002
EFCAB2 2.20153347797565
COX20 2.04659442092005
CHML 2.90951111511358
IBA57-AS1 4.89108552185806
LOC441178 3.12466013007355
CAPN8 6.09307583633919
TATDN3 1.56304443549198
SERTAD4-AS1 3.50048933698746
c(\MIR29B2\, \MIR29C\) 1.91756017513178
RAET1G 1.51021631990453
SAMD5 -1.54086105600247
LOC101928673 1.26531213372027
CENPW 3.05716260417161
SPRN 1.33453250133526
FANK1 5.03548467827541
LOR 10.2077290597322
PRR9 16.8787342009562
PLPP4 1.90521106529793
HIST2H3C 4.26516414597714
HIST2H2AA3 2.56434442603196
HIST2H2BF 5.20021368808712
HIST2H2BC 4.0450200271034
HIST2H3A 4.77742326786005
ATP1A1-AS1 3.99705944273753
RBM20 1.96776645347649
C6orf163 1.8223950129123
SNHG5 1.32234205956664
GDI1 2.20208209244861
PCMTD2 1.34099386155417
LIME1 -2.37589356381482
LOC100130587 -5.02877224355427
SAMD13 4.05784100178353
FAM127B 2.65717566262259
CCDC160 4.74643226872495
EFCAB7 2.76134816809969
LDLRAD1 6.10693998370844
ARRDC1-AS1 1.61085696664725
ZYG11A -2.28629679463941
LCN6 3.67701866119966
TRPC5OS 3.7946882081006
LRRC73 4.28019466281836
FOXO6 4.03400711438589
TCEAL5 2.1428397270596
SYS1 1.32991865009805
TCEAL6 2.34153879923017
NEU4 -3.23784419740946
TRAF3IP1 1.68268598662808
CHIC1 2.85072524724529
NAP1L6 3.38710601318191
GIGYF2 2.19666408473959
RUFY2 2.1576918058168
c(\AGAP4\, \AGAP6\) 1.8797569276466
TIMM23B 1.08133913508621
CXorf65 3.2590202910125
AGAP9 1.87805928566346
NPY4R 4.06802106934678
GPRIN2 5.26484188657288
c(\SYT15\, \LOC102724488\) 1.41399995529917
BMS1P5 1.32671935897962
ZDBF2 1.26950303316762
GGNBP1 2.95505985386511
DAXX 2.00803275415748
BMPR2 1.48062709269594
TCEA3 -1.26288198436419
c(\PFDN6\, \MIR6834\) 1.38794784297357
RXRB 1.46646982015547
OXLD1 2.11938279590686
LOC100128239 5.45270244628092
COL11A2 1.94590430123035
HLA-DOA 1.82756585975032
BRD2 1.42542106473389
HLA-DMA 1.99438206518844
PSMB8-AS1 2.84295315915715
COL5A2 2.57869311213436
PSMB8 1.9561811700314
TAP2 2.37757979370329
SPIN3 1.85812621482646
TNRC6C-AS1 2.7204503250826
HLA-DRA 1.53369720521882
COL15A1 4.47233574221747
NOTCH4 1.02074381424632
PBX2 2.01429605970723
AGER 3.04404105081279
c(\AGPAT1\, \MIR6721\) 1.9055603654915
DFNB59 1.38381331991501
c(\PRRT1\, \LOC100507547\) 1.37229445264162
FKBPL 2.04987511684685
MRPL38 1.0251320771326
SMIM5 4.3939917496787
DXO 1.41567999825527
SKIV2L 1.26518650720403
C9orf129 2.55201222539577
c(\NELFE\, \MIR1236\) 2.36489810036108
ZBTB12 3.56234325526192
EHMT2 2.80812267658889
LOC100129029 2.30498556309555
LAYN 4.16298171192591
SLC44A4 5.00981986552432
NEU1 1.73575273786579
C6orf48 2.39598300062794
HSPA1B 1.46265680543179
HSPA1A 1.21406176951525
HSPA1L 1.57075302007863
LSM2 2.23571225598144
VARS 1.85018908553569
VWA7 3.57718996694991
CARD16 1.30591989462833
MBD5 2.19642005285813
MSH5 2.88001607645391
LY6G6C 6.84281969980737
LY6G5C 1.6021183841508
CSNK2B 1.48295508896509
GPANK1 1.52906126577824
C6orf47 1.93179619868577
FAM155A 5.15842209947344
APOM -3.10833758469089
BAG6 1.44571218228316
PRRC2A 2.25065319515612
NFKBIL1 2.10264510101175
ZNF814 1.90406969324484
MICB 2.54504155020912
ZNF551 2.31999082911947
MICA 1.94452573552835
ZNF805 1.28808126890204
HLA-C 1.82154098669407
PSORS1C3 3.51233127104104
POU5F1 4.00187499378708
CCHCR1 2.05104255618362
PSORS1C2 7.2344513448977
CDSN 6.6505114924549
PSORS1C1 3.98658871288316
C6orf15 9.09568059931146
DHX16 1.44452734484353
C6orf136 1.69442153567651
KRTAP5-10 2.42601670146457
ABCF1 1.417052695615
PRR3 1.93311215188831
c(\DDR1\, \MIR4640\) 5.01856444598712
LRCOL1 -3.83983818479724
LINC01123 4.42401911921773
GNL1 1.69005614801844
HLA-E 1.48908771998322
c(\TRIM39\, \TRIM39-RPP21\) 1.76566331928522
ZNF468 3.15980935301697
ZNF616 1.57855583703656
TRIM40 5.73581703921552
TRIM31 4.27705537061272
RNF39 2.26029101704136
PPP1R11 1.45185543826228
HLA-J 2.11955816675541
ZNRD1ASP 2.0208595842878
DISP3 4.26742607932847
RACK1 1.9200051829819
HLA-G 2.06512661981859
TBC1D8 2.1092713289337
HLA-F 2.22983778347549
ZFP57 4.76179554766304
CRHR1-IT1 3.72221666908173
ASPDH -5.07393296121076
OR2H2 4.93876021251631
AKT1S1 1.30590810929343
FAM153C 3.72368345012021
GABBR1 5.0015156566663
CASC10 -2.2313247782456
OR2H1 10.8389525929695
OR11A1 7.65708756003194
SPDYC -2.4472041719741
TRIM27 1.76998221833979
LOC100268168 2.2171255820789
RANBP17 4.08693323204093
TTC25 2.66248486663767
MRPL53 1.01896430061347
MROH6 2.42700334588509
ATXN2 1.45725029745172
DCTN1 1.85329210477627
PNMAL2 1.99489691765363
TCTN1 2.27643630703872
IGFL2 7.60195205414662
c(\LOC400706\, \IGFL4\) 4.97593370191523
MZT1 2.24438928728588
ZNF155 1.67060914879938
UQCC3 1.46675802606252
CD177 5.8946488022721
PSG5 4.94699511352761
ZNF783 2.46648526866365
ZNF425 2.14759722268415
FAM83A-AS1 -5.30749096667083
LRRC10B 3.15703709725996
C12orf73 1.59718213669047
PCDHGA1 1.96041977876033
PCDHA9 2.18045495534346
PCDHA8 2.17700035927727
PCDHA7 2.22286975799391
PCDHA5 2.18207611973988
PCDHA4 2.19665345888782
PCDHA2 2.20628364656468
PCDHA1 2.22340207266836
TRIM13 1.93572648555325
PRSS1 6.35599941362817
SPIRE2 2.28317453238429
AARD 8.9813669353656
SLFN12L 1.91267830439135
LINC01121 5.96867242337665
CLLU1OS 8.17188310545369
SYCE1L 2.63176595498454
TMEM231 2.63449993126373
FAM71F2 2.98992457735259
C2orf91 7.53522357756648
CCNI2 2.56481734904369
TMEM240 2.26865501403867
DKFZp779M0652 -1.2104003283134
CDKL4 4.19199654146084
C4orf47 3.16667327648301
SDHAF1 1.21183219734921
ARID3C -4.6319879835209
PSENEN 1.77541862653688
C11orf91 4.62624663151177
LINC00654 3.1883578706777
C4orf46 2.78685902486467
PSMB10 1.59316358749609
SPDYE2 2.36505775568371
E2F4 2.23679026242368
PDE7A 3.55592134075636
TMEM170B -1.17280715473098
MUC12 3.75303936259268
SNX2 1.05526010513091
SAP25 3.40416072645104
NT5M 2.49536123007891
SARNP 2.15658595184831
ADGRG1 4.91267243092373
IPO7 1.52636646455406
PRR13 1.6145126928774
TECPR1 1.45328067951912
MT1H -4.99851444545884
MT1A -3.48836637425549
C15orf59 1.74061583118194
MT1M -3.56692454683862
CFI -1.96929532878651
SAMD9 2.70444473495743
KRT6A 4.67323289534762
CNEP1R1 1.14453412546708
KRT81 9.61087425336997
EXOC3L4 -1.82390970511992
ATP6AP1L 1.4931260095054
CCDC85C 1.34084923961885
LOC100133091 1.94651687628244
C2CD4B 3.00601393224753
RGL3 2.67873660608571
NAP1L4 1.65742687510951
TMSB4X 2.22838825561228
CPT1B 2.38377882483491
c(\SMN1\, \SMN2\) 1.02632772309321
c(\SERF1A\, \SERF1B\) 2.52048044870751
HMGN1 2.1805508080317
DENND6B 3.8615168127884
EIF3CL 1.81359443700726
LCMT1 2.77278450919325
MFSD2B 1.9503496807685
CDPF1 2.12560892376198
ACOT6 -2.05414393640698
MANSC4 3.25167240247025
CYP2D7 -3.75016723009508
LINC00634 6.46182407940714
ETFRF1 -1.02936924842768
ITPRIPL2 2.08233926718275
DENND1C 2.1736190385055
SLCO1B7 -3.67935191452524
CRLF2 5.69566736122467
CRYZL1 1.53478531141392
RP9P 2.53267141221394
C5orf51 1.6424744937219
CATSPER2P1 1.01333744211394
ARRDC5 1.93105972528287
LOH12CR2 1.01133680191376
LOC344967 1.4336301182539
CYS1 4.67084709548886
KLRC2 1.88984090875681
C16orf96 -1.89697652327774
GMNC -3.5453865557854
TTC23L 3.55949137616002
RFPL3S 2.57893421998677
C1QTNF9B 1.77842072993174
FAM99B -5.19841044067555
FAM99A -5.31477069393057
KRTAP5-2 4.46551216078346
KRTAP5-1 4.98294803409787
LOC100128770 4.98118047299988
ZNF316 1.59424164906339
SRRM2-AS1 1.40112797662903
ONECUT3 7.68452288277742
CEMP1 1.7408767989658
RNPS1 2.29036184005346
HN1L 2.53330202740184
SERPINB5 7.39323156812875
ZDHHC11B 3.24339421735804
c(\TMEM191C\, \LOC100996337\, \LOC100996401\) 1.81235032305085
HERC2P9 1.78297578844618
HBA1 -1.84801048856282
HBM -2.14635780127472
ATP10A 3.51715390407483
c(\DUXAP8\, \LINC01296\) 3.60306348581544
ANKUB1 1.20538563512185
TSSK2 3.39897214469663
HCP5 3.05151431738494
HCG27 2.70924478015372
COL6A6 -2.33130623336984
TMEM200C 2.8180652282346
HLA-A 2.2627423569262
HACD2 1.07235012436167
CFAP44 2.04685523393376
VGLL3 4.02039994289544
PRSS50 2.24910932619819
TRIM71 4.6899189341858
COLQ 1.27960198888341
METTL6 1.44465925532675
THUMPD3-AS1 1.56619756576602
SNORA57 3.19225837848954
SNORD60 2.92581317480109
SNORA56 3.55012470937537
SNORA6 1.88297381613745
SNORA32 2.14828484923679
SNORA10 2.99772915518352
SNORA1 2.11553930819175
SNORA27 1.67093325734086
SNORA72 2.51784540093482
SNORA25 2.40730108848442
SNORD14D 1.62923048981634
SNORA18 2.30256818863478
SNORA70 3.01344189830892
SNORA8 2.19333556824614
SNORA64 2.61713234032131
SNORA41 1.46453561069119
SNORD38B 2.95602381947989
SNORA7A 1.09961286050034
SNORD102 1.57827315146338
SNORA66 1.51815519556589
MIR25 3.0861563314676
MIR647 2.32637185715118
MIR635 2.25499552151478
MIR570 2.17698059953768
MIR621 -2.26167268922153
MIR130B 1.47324464496397
MIR135A1 -2.51506329869715
SNORD73A 1.52161515353593
SNORD83B 2.26291251905212
SNORA48 1.75875724416922
SNORA40 2.27763529200571
DIO2 4.87427756130601
GNRHR2 1.81836293220237
DIO1 -2.84509087243375
STK38L 2.04040415244393
TSN 1.96312532730056
SLC48A1 1.82445910431361
MIR762 2.00994434486901
PRR22 1.39014964754238
TAS2R19 2.09114049949416
SNORD17 3.07166213332151
SNORA53 1.29440554679593
SNORD86 3.13404317266529
SNORA26 3.37856593611369
SNORA3B 2.66890496966586
LINC01089 2.84749067476639
C17orf51 1.12939927396622
KRTAP2-3 8.69922507455715
FAM127C 2.61481465592889
EWSAT1 2.77651694912537
ND4L -1.10882232201022
MAP10 2.27527851848815
LOC339803 2.05859881099295
POU5F1B 2.97244152078862
PTTG3P 5.16458765335633
ZNF580 2.66861150204555
ZNF611 2.74151326013972
SYT3 4.77322802303715
SPHAR 1.04678133990567
CGB8 8.19198515499078
DENND1B 1.57198114472407
C1orf220 2.15501799757617
SFT2D2 1.93782214928313
LPAL2 -3.64501376479613
RPL31P11 1.62486570386844
SCAF8 1.16048294587849
CFAP45 5.04996093669747
ACKR1 4.34454522461019
ZNF254 1.14078568093846
TCTEX1D2 3.28885714276118
CRYGS 1.67436983433112
CRIP1 3.90922939435874
c(\KLHL23\, \PHOSPHO2-KLHL23\) 1.28391868025403
FAM24B 3.74052599244219
TRIM59 2.95483713454651
MLLT11 3.17233625879821
ASIC3 2.81173307700433
CCDC183 1.79492335926988
ARHGEF35 2.45391860590743
DNLZ 1.29367018113779
SUPT4H1 1.52996548517129
TSGA13 1.96427030472631
NRAS 1.78369165796544
LTC4S 2.41738787002646
ANKRD39 1.54859570191314
QTRT1 1.5523949969662
MXD3 1.56982355784158
COG8 1.43867814795787
ARHGAP19 2.20414900872976
HAUS7 1.55010622494623
LCAT -3.28643421413456
MAGEA12 15.087267587575
PTPRCAP 2.9821431958558
HNRNPA1P33 3.58508500065914
PVRIG 2.29190674904492
GPC2 3.99704424497182
SIPA1 1.41117134100679
ERV3-1 2.75324855360992
ARL2 3.16564410460598
FIRRE 3.73513344872154
TTLL13P 2.27065891125683
GBP7 -4.44194526933206
SRA1 1.00908396962389
KRT8P41 2.21393833675924
DNAJC9 2.40252136646771
VDAC1 1.63180463983296
ZBTB9 2.15981018017932
TMX2 1.46051007718155
HEXA 1.21086198441911
LEPROT 1.71943058416675
LBH 3.13967304335479
ADAT3 1.71682330166354
PPP1CB 1.64174466291193
GPSM3 1.88337016255802
LAT 2.71181116852035
ATF6B 2.06576146492089
TREX1 1.20355018561268
SEC14L1P1 1.71322304174576
SLC35F6 1.85002028413291
FAM209B 1.85318334424847
CLIC1 3.12878214457351
DDAH2 2.34409091950904
c(\RPS29\, \LOC100288910\) 1.34942774064784
ZNF337-AS1 2.44538571583823
CENPBD1P1 2.35432051046478
ATP6V1G2 2.11582871917843
ZNF134 1.91275061284965
GTF2H4 1.01657088626164
DDX47 1.39281481950508
ZNF845 2.05209327809823
ZNF321P 3.72307419444005
KCTD11 2.07914388459012
C8orf44 2.1239678804315
UBD 5.12622816675026
PPM1N 2.43152009341872
SLC23A3 1.3641112880357
LTB4R 2.02121773382661
DNASE1 1.34201309320718
MDP1 1.17228073529349
c(\CSNK1E\, \LOC400927-CSNK1E\) 2.84641948949426
IRF9 1.49845540378836
CLDN9 4.01720225310373
LOC100130691 1.94253980928431
NUDT19 1.3629116849448
TAX1BP3 3.64043996765236
AP1G2 3.69894884958951
ZNF90 1.97462016668868
TM6SF2 -3.44034352134276
MEF2B 2.24831770367579
TTLL3 2.75531442530587
REPIN1 1.50005317843898
MRPL23 1.0877157433523
ZNF891 1.74045266215052
SMIM7 1.09835889738285
UCA1 6.40985296788585
TSPAN4 1.56227653087819
CPNE1 2.00291901218479
ARL16 1.96039065209308
WEE2 1.50500943618593
PAXIP1-AS2 1.38021784179828
LYRM4 2.14820619398674
MYCBP 2.03019484929778
TMEM213 4.62342561728288
LOC220729 1.78097146491002
LINC00887 3.3491423828762
ALG3 1.32941335684439
AMZ2P1 1.90983446000703
GCC2-AS1 1.55814053412962
ZNF788 1.75560794180788
SH3D21 2.9755264490964
LINC00998 1.2466372609383
C17orf67 2.14326858290525
ANKRD36BP1 2.03299853220627
SNURF 2.45059288905014
ANG -3.38340740450293
SCART1 2.0338026945615
COLCA2 4.29046005929236
APTR 1.99732130249548
SPDYE3 1.09758700894325
MBLAC1 1.53319189390677
AZGP1P1 -3.35166110551685
LOC283922 1.85013232649855
FOXI3 6.88924802498439
SOGA3 3.26028558424109
VAC14-AS1 3.09460582446822
NEURL1B 1.30432381313636
HAUS3 1.90416836607468
VSTM5 6.22390705023406
BBIP1 1.16997235521057
LOC101926911 2.91964941485194
AS3MT -1.14685942307568
SEC14L6 4.75424666656044
SPINK13 4.59646824578908
PPME1 2.33328305841194
MEG3 3.71710710901165
NUTM2D 1.73957551760909
CPEB1 4.64393695199812
EML6 1.72000808937532
SLC6A10P 4.70992026058423
ZNF727 2.74785013068421
ZSWIM8 1.03255723123409
C10orf105 -1.25036983617705
LOC388942 5.69817821399608
ARHGEF33 2.61973263364494
LOC105371730 1.0102275310895
CAPN14 4.41907179625471
CDIPT-AS1 3.87306929370878
TOMM6 2.04211594816378
HNRNPUL2 1.92900629867386
METTL12 2.31371475391893
SEPT7P2 1.39127577829868
POLR2J4 1.15943913978062
FER1L6 6.2505230408223
LINC01347 1.66895411343761
APOC1P1 -4.48506690323065
SMTNL1 1.8714282877318
HLA-F-AS1 1.38477639877472
c(\NPIPA7\, \NPIPA8\) 1.82569171565272
ARHGEF28 1.83266190281934
LRRC69 2.10405642069751
LOC107985075 4.92831799859083
C22orf29 2.54863534332382
CD27-AS1 2.53739386140292
NEURL4 1.94642235633273
GRID2IP 5.27464049273454
ALOX12-AS1 1.73928390842617
LOC153684 2.86028946874717
UBXN2B 1.06931741762203
LOC441666 3.68977592978694
LOC652276 1.84927091892429
LOC646652 1.81221211524692
MUC5AC 9.75791118002682
MSMP 2.41545522536004
c(\GUSBP1\, \LINC00680\) 1.88726194930207
PEX26 1.61368571202285
C5orf49 2.830600485004
LOC101927905 2.12689269022361
LOC399715 3.66194693127378
LOC100506688 4.08714041294515
c(\GOLGA8A\, \GOLGA8B\) 1.92696151505492
HOMEZ 1.25734479857909
RNF212B 1.17916007066025
DDX3X 1.01492529436796
VPS16 1.45355268021123
FAM66B 3.58050949005149
ZNF407 1.52752120213687
MCM3AP-AS1 1.62880851797503
NPEPL1 2.74128423824338
AATBC 2.40925998013194
c(\RPL17\, \RPL17-C18orf32\) 1.76703596064271
SIAH3 5.22224959840952
ANKRD20A11P 3.07010007923896
C20orf202 2.07088489887646
GCGR -4.77427230122577
CELA2B 2.6221690876741
TMEM167B 1.40751419624928
LOC146880 2.50582514200192
FAM72D 3.9343576699855
TNFRSF25 2.47688134905875
SLC35E2 2.02638785034461
LOC441155 1.84290300149085
TSTD1 1.27353736033471
CYB5RL 2.46081977330958
C1orf167 1.42131583057578
TTC34 3.09220427262848
MMP23A 1.69158436566496
IFI30 1.50835292912096
IGSF23 -2.28475940702434
FNIP1 1.0025769115251
SYCE3 2.13508937161683
